Fecha,VCP,Fondo,Moneda,Categoria,Riesgo,Horizonte,Liquidacion
2025-06-05 00:00:00,"27,81425",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-06-05 00:00:00,"497,44820",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2025-06-05 00:00:00,"1,17089",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2025-06-05 00:00:00,"1,23250",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-06-04 00:00:00,"112,99304",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-06-04 00:00:00,"161,04353",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2025-06-04 00:00:00,"52,07912",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-06-04 00:00:00,"0,98646",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-06-04 00:00:00,"1,71257",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-06-04 00:00:00,"1,05474",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2025-06-04 00:00:00,"1,01077",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2025-06-04 00:00:00,"113,90389",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-06-04 00:00:00,"13,73410",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-06-04 00:00:00,"1,51364",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2025-06-04 00:00:00,"1,00909",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2025-06-04 00:00:00,"9,62259",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-06-04 00:00:00,"4,68138",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-06-04 00:00:00,"5,07664",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2025-06-04 00:00:00,"1,20192",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-06-04 00:00:00,"36,63966",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-06-04 00:00:00,"1,28795",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-06-04 00:00:00,"1,08854",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2025-06-04 00:00:00,"177,36007",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-06-04 00:00:00,"11,43254",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-06-04 00:00:00,"77,11994",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-06-04 00:00:00,"0,99683",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-06-04 00:00:00,"1,15155",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2025-06-04 00:00:00,"1,48062",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2025-06-04 00:00:00,"9,43450",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2025-06-04 00:00:00,"6,65246",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-06-04 00:00:00,"27,88672",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-06-04 00:00:00,"498,59405",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2025-06-04 00:00:00,"1,18112",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2025-06-04 00:00:00,"1,22747",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-06-03 00:00:00,"118,61496",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-06-03 00:00:00,"161,05478",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2025-06-03 00:00:00,"52,04830",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-06-03 00:00:00,"0,98188",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-06-03 00:00:00,"1,70862",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-06-03 00:00:00,"1,05451",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2025-06-03 00:00:00,"1,01026",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2025-06-03 00:00:00,"113,89734",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-06-03 00:00:00,"13,74487",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-06-03 00:00:00,"1,51306",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2025-06-03 00:00:00,"1,00904",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2025-06-03 00:00:00,"9,62122",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-06-03 00:00:00,"4,67820",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-06-03 00:00:00,"5,06695",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2025-06-03 00:00:00,"1,20209",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-06-03 00:00:00,"36,67517",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-06-03 00:00:00,"1,28770",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-06-03 00:00:00,"1,08865",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2025-06-03 00:00:00,"177,05599",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-06-03 00:00:00,"12,04307",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-06-03 00:00:00,"77,12333",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-06-03 00:00:00,"0,99755",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-06-03 00:00:00,"1,15118",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2025-06-03 00:00:00,"1,47976",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2025-06-03 00:00:00,"9,42739",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2025-06-03 00:00:00,"6,65958",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-06-03 00:00:00,"27,89644",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-06-03 00:00:00,"502,42905",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2025-06-03 00:00:00,"1,18649",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2025-06-03 00:00:00,"1,22044",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-06-02 00:00:00,"117,51371",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-06-02 00:00:00,"160,98190",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2025-06-02 00:00:00,"52,01658",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-06-02 00:00:00,"0,97732",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-06-02 00:00:00,"1,70038",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-06-02 00:00:00,"1,05542",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2025-06-02 00:00:00,"1,00975",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2025-06-02 00:00:00,"113,94783",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-06-02 00:00:00,"13,63377",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-06-02 00:00:00,"1,51554",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2025-06-02 00:00:00,"1,00895",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2025-06-02 00:00:00,"9,60214",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-06-02 00:00:00,"4,64996",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-06-02 00:00:00,"5,05599",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2025-06-02 00:00:00,"1,20202",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-06-02 00:00:00,"36,65753",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-06-02 00:00:00,"1,28910",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-06-02 00:00:00,"1,08870",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2025-06-02 00:00:00,"176,49862",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-06-02 00:00:00,"11,90383",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-06-02 00:00:00,"77,22984",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-06-02 00:00:00,"0,99776",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-06-02 00:00:00,"1,15090",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2025-06-02 00:00:00,"1,47885",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2025-06-02 00:00:00,"9,42013",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2025-06-02 00:00:00,"6,62862",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-06-02 00:00:00,"27,87995",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-06-02 00:00:00,"500,97795",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2025-06-02 00:00:00,"1,18495",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2025-06-02 00:00:00,"1,21893",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-05-30 00:00:00,"121,09607",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-05-30 00:00:00,"160,74205",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2025-05-30 00:00:00,"51,91396",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-30 00:00:00,"0,98568",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-30 00:00:00,"1,71332",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-30 00:00:00,"1,05696",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2025-05-30 00:00:00,"1,00981",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2025-05-30 00:00:00,"113,96886",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-30 00:00:00,"13,59924",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-30 00:00:00,"1,51480",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2025-05-30 00:00:00,"1,00878",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2025-05-30 00:00:00,"9,61535",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-30 00:00:00,"4,64180",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-30 00:00:00,"5,07169",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2025-05-30 00:00:00,"1,20177",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-30 00:00:00,"36,71891",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-30 00:00:00,"1,29029",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-05-30 00:00:00,"1,08867",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2025-05-30 00:00:00,"177,27170",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-30 00:00:00,"12,25843",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-05-30 00:00:00,"77,38287",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-30 00:00:00,"0,99920",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-05-30 00:00:00,"1,15093",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2025-05-30 00:00:00,"1,47511",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2025-05-30 00:00:00,"9,39829",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2025-05-30 00:00:00,"6,60102",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-30 00:00:00,"27,91393",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-30 00:00:00,"504,56425",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2025-05-30 00:00:00,"1,18578",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2025-05-30 00:00:00,"1,23228",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-05-29 00:00:00,"122,38195",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-05-29 00:00:00,"160,38097",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2025-05-29 00:00:00,"51,82735",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-29 00:00:00,"0,98184",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-29 00:00:00,"1,70206",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-29 00:00:00,"1,05613",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2025-05-29 00:00:00,"1,00951",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2025-05-29 00:00:00,"113,42400",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-29 00:00:00,"13,50864",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-29 00:00:00,"1,49871",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2025-05-29 00:00:00,"1,00872",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2025-05-29 00:00:00,"9,57905",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-29 00:00:00,"4,60969",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-29 00:00:00,"5,02989",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2025-05-29 00:00:00,"1,19250",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-29 00:00:00,"36,45531",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-29 00:00:00,"1,28857",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-05-29 00:00:00,"1,08812",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2025-05-29 00:00:00,"175,49022",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-29 00:00:00,"12,37139",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-05-29 00:00:00,"76,91681",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-29 00:00:00,"0,99901",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-05-29 00:00:00,"1,15060",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2025-05-29 00:00:00,"1,47160",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2025-05-29 00:00:00,"9,39122",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2025-05-29 00:00:00,"6,53693",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-29 00:00:00,"27,78925",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-29 00:00:00,"503,30928",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2025-05-29 00:00:00,"1,19086",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2025-05-29 00:00:00,"1,20778",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-05-28 00:00:00,"124,47052",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-05-28 00:00:00,"160,15115",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2025-05-28 00:00:00,"51,74184",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-28 00:00:00,"0,96633",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-28 00:00:00,"1,68186",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-28 00:00:00,"1,05524",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2025-05-28 00:00:00,"1,00924",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2025-05-28 00:00:00,"113,17278",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-28 00:00:00,"13,46134",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-28 00:00:00,"1,49861",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2025-05-28 00:00:00,"1,00866",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2025-05-28 00:00:00,"9,54814",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-28 00:00:00,"4,59747",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-28 00:00:00,"5,00326",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2025-05-28 00:00:00,"1,18998",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-28 00:00:00,"36,28003",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-28 00:00:00,"1,28777",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-05-28 00:00:00,"1,08793",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2025-05-28 00:00:00,"172,99714",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-28 00:00:00,"12,60501",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-05-28 00:00:00,"76,93856",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-28 00:00:00,"0,99809",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-05-28 00:00:00,"1,15025",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2025-05-28 00:00:00,"1,47132",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2025-05-28 00:00:00,"9,38429",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2025-05-28 00:00:00,"6,54879",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-28 00:00:00,"27,65975",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-28 00:00:00,"502,20086",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2025-05-28 00:00:00,"1,18946",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2025-05-28 00:00:00,"1,19417",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-05-27 00:00:00,"125,08646",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-05-27 00:00:00,"160,03203",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2025-05-27 00:00:00,"51,68716",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-27 00:00:00,"0,95734",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-27 00:00:00,"1,67255",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-27 00:00:00,"1,05689",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2025-05-27 00:00:00,"1,00922",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2025-05-27 00:00:00,"113,03054",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-27 00:00:00,"13,35424",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-27 00:00:00,"1,48594",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2025-05-27 00:00:00,"1,00859",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2025-05-27 00:00:00,"9,53528",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-27 00:00:00,"4,56384",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-27 00:00:00,"4,97502",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2025-05-27 00:00:00,"1,18380",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-27 00:00:00,"36,04856",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-27 00:00:00,"1,28916",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-05-27 00:00:00,"1,08842",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2025-05-27 00:00:00,"171,26015",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-27 00:00:00,"12,65397",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-05-27 00:00:00,"76,70861",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-27 00:00:00,"1,00070",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-05-27 00:00:00,"1,15037",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2025-05-27 00:00:00,"1,46870",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2025-05-27 00:00:00,"9,37727",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2025-05-27 00:00:00,"6,51184",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-27 00:00:00,"27,51041",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-27 00:00:00,"499,78871",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2025-05-27 00:00:00,"1,19044",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2025-05-27 00:00:00,"1,18255",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-05-26 00:00:00,"126,12738",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-05-26 00:00:00,"159,86988",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2025-05-26 00:00:00,"51,62260",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-26 00:00:00,"0,95327",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-26 00:00:00,"1,66445",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-26 00:00:00,"1,05736",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2025-05-26 00:00:00,"1,00911",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2025-05-26 00:00:00,"113,05078",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-26 00:00:00,"13,26649",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-05-26 00:00:00,"1,48082",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2025-05-26 00:00:00,"1,00854",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2025-05-26 00:00:00,"9,49898",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-26 00:00:00,"4,53693",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-26 00:00:00,"4,96243",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2025-05-26 00:00:00,"1,17884",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-26 00:00:00,"35,88553",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-05-26 00:00:00,"1,29072",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-05-26 00:00:00,"1,08858",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2025-05-26 00:00:00,"169,64509",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-26 00:00:00,"12,76835",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-05-26 00:00:00,"76,56640",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-26 00:00:00,"1,00114",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-05-26 00:00:00,"1,15011",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2025-05-26 00:00:00,"1,46708",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2025-05-26 00:00:00,"9,37024",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2025-05-26 00:00:00,"6,49029",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-05-26 00:00:00,"27,38587",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
